index,id,from,to,freespeed,capacity,permlanes,oneway,modes,s2_from,s2_to,attributes,length,geometry,u,v
2424,2424,10365738,3175297211,22.22222222222222,6000.0,3.0,1,{'car'},5221390663887510395,5221390664097265381,"{'osm:relation:route': 'road', 'osm:way:highway': 'trunk', 'osm:way:id': 41518102.0, 'osm:way:lanes': '3', 'osm:way:name': 'Euston Road', 'osm:way:oneway': 'yes'}",94.72660354975918,{{msataBqvwu__a@adpoN}jdgH,10365738,3175297211
1603,1603,103928,25508583,4.166666666666667,600.0,1.0,1,{'car'},5221390341195781657,5221390339788194881,"{'osm:way:access': 'permissive', 'osm:way:highway': 'residential', 'osm:way:id': 4257259.0, 'osm:way:name': 'Cambridge Gate', 'osm:way:oneway': 'yes', 'osm:way:psv': 'destination'}",112.30711030278411,cmkennaBiwboj~`@x~gUijivM,103928,25508583
648,648,103928,25508583,4.166666666666667,600.0,1.0,1,{'car'},5221390341195781657,5221390339788194881,"{'osm:way:access': 'permissive', 'osm:way:highway': 'unclassified', 'osm:way:id': 129375498.0, 'osm:way:name': 'Outer Circle', 'osm:way:psv': 'destination'}",77.30788625045045,cmkennaBiwboj~`@x~gUijivM,103928,25508583
649,649,103928,1427421985,4.166666666666667,600.0,1.0,1,{'car'},5221390341195781657,5221390330294215545,"{'osm:way:access': 'permissive', 'osm:way:highway': 'unclassified', 'osm:way:id': 129375498.0, 'osm:way:name': 'Outer Circle', 'osm:way:psv': 'destination'}",93.86942814495725,cmkennaBiwboj~`@wkxLtov{P,103928,1427421985
2051,2051,104302,107842,22.22222222222222,4500.0,3.0,1,{'car'},5221390702524030021,5221390702256309033,"{'osm:relation:route': 'bicycle', 'osm:way:highway': 'primary', 'osm:way:id': 60494630.0, 'osm:way:lanes': '3', 'osm:way:name': 'Gower Street', 'osm:way:oneway': 'yes'}",91.2629460429605,kqvm}taB}k~zuz`@ycubIjnhdM,104302,107842
2887,2887,104302,107844,4.166666666666667,600.0,1.0,1,{'car'},5221390702524030021,5221390702413368587,"{'osm:way:highway': 'residential', 'osm:way:id': 2644235.0, 'osm:way:name': 'Keppel Street', 'osm:way:oneway': 'yes'}",76.16137632834662,kqvm}taB}k~zuz`@i~ftJsgvsG,104302,107844
30,30,104305,281454972,8.333333333333334,2000.0,2.0,1,{'car'},5221390741226420507,5221390741245720177,"{'osm:way:highway': 'secondary', 'osm:way:id': 8032448.0, 'osm:way:lanes': '2', 'osm:way:name': 'Brunswick Square'}",13.799047734850571,afaqwxaByaq`e}`@zmtfAsylZ,104305,281454972
487,487,104305,3943984250,8.333333333333334,1000.0,1.0,1,{'car'},5221390741226420507,5221390741144845673,"{'osm:way:highway': 'secondary', 'osm:way:id': 3087448.0, 'osm:way:name': 'Lansdowne Terrace'}",78.27159857111727,afaqwxaByaq`e}`@sjeaEhjnsL,104305,3943984250
1567,1567,104309,110122,4.166666666666667,600.0,1.0,1,{'car'},5221390815499516607,5221390818098286619,"{'osm:way:highway': 'unclassified', 'osm:way:id': 2631259.0, 'osm:way:name': 'Coley Street'}",80.04764003374005,gliwg{aBetml}|`@qcirK__wrG,104309,110122
2263,2263,104309,108909,22.22222222222222,1500.0,1.0,1,{'car'},5221390815499516607,5221390815830568827,"{'osm:way:highway': 'primary', 'osm:way:id': 166364279.0, 'osm:way:name': ""Gray's Inn Road""}",120.35517861272639,gliwg{aBetml}|`@n}qwLirnjQ,104309,108909
2264,2264,104309,104310,22.22222222222222,1500.0,1.0,1,{'car'},5221390815499516607,5221390818322828919,"{'osm:way:highway': 'primary', 'osm:way:id': 166364279.0, 'osm:way:name': ""Gray's Inn Road""}",62.80548759921997,gliwg{aBetml}|`@_u}|Dpx|kI,104309,104310
2265,2265,104310,104309,22.22222222222222,1500.0,1.0,1,{'car'},5221390818322828919,5221390815499516607,"{'osm:way:highway': 'primary', 'osm:way:id': 166364279.0, 'osm:way:name': ""Gray's Inn Road""}",62.80548759921997,gbhum{aBszo_s|`@~t}|Dqx|kI,104310,104309
2266,2266,104310,11506543,22.22222222222222,1500.0,1.0,1,{'car'},5221390818322828919,5221390818354168135,"{'osm:way:highway': 'primary', 'osm:way:id': 166364279.0, 'osm:way:name': ""Gray's Inn Road""}",43.43812271512567,gbhum{aBszo_s|`@ouwvB||okF,104310,11506543
1837,1837,104312,12443171,22.22222222222222,1500.0,1.0,1,{'car'},5221390820127381043,5221390820248430471,"{'osm:relation:route': 'bus', 'osm:way:highway': 'primary', 'osm:way:id': 199776462.0, 'osm:way:name': 'Theobalds Road'}",43.28469791158777,}_|_~{aBwqj}s{`@jv{hFd_xyB,104312,12443171
2273,2273,104312,11510323,22.22222222222222,1500.0,1.0,1,{'car'},5221390820127381043,5221390818656937707,"{'osm:way:highway': 'primary', 'osm:way:id': 166364279.0, 'osm:way:name': ""Gray's Inn Road""}",27.00521962417265,}_|_~{aBwqj}s{`@zaadA{nrtC,104312,11510323
3269,3269,104312,104315,22.22222222222222,1500.0,1.0,1,{'car'},5221390820127381043,5221390833257214551,"{'osm:way:highway': 'primary', 'osm:way:id': 25803174.0, 'osm:way:name': ""Gray's Inn Road""}",397.3419799913004,}_|_~{aBwqj}s{`@}`qsZ~q}beA,104312,104315
1420,1420,104315,108903,22.22222222222222,1500.0,1.0,1,{'car'},5221390833257214551,5221390830050866597,"{'osm:relation:route': {'bus', 'bicycle'}, 'osm:way:highway': 'primary', 'osm:way:id': 544787766.0, 'osm:way:name': 'High Holborn'}",170.51424662585396,{anty|aBw~kymy`@xggk_@__w^,104315,108903
3270,3270,104315,104312,22.22222222222222,1500.0,1.0,1,{'car'},5221390833257214551,5221390820127381043,"{'osm:way:highway': 'primary', 'osm:way:id': 25803174.0, 'osm:way:name': ""Gray's Inn Road""}",397.3419799913004,{anty|aBw~kymy`@|`qsZ_r}beA,104315,104312
2439,2439,105511,25470902,4.166666666666667,600.0,1.0,1,{'car'},5221390323720251509,5221390326435365045,"{'osm:way:highway': 'residential', 'osm:way:id': 147997980.0, 'osm:way:name': 'Hallam Street'}",37.86132162423787,cxnspoaB_odtiz`@fogcAkhu{E,105511,25470902
2457,2457,105511,2440655448,6.944444444444445,1200.0,2.0,1,{'car'},5221390323720251509,5221390316547545745,"{'osm:relation:route': {'bus', 'bicycle'}, 'osm:way:highway': 'tertiary', 'osm:way:id': 147997987.0, 'osm:way:lanes': '2', 'osm:way:name': 'New Cavendish Street', 'osm:way:oneway': 'yes'}",50.399610979732884,cxnspoaB_odtiz`@laheHrmqxA,105511,2440655448
1643,1643,10574746,25471371,4.166666666666667,600.0,1.0,1,{'car'},5221366087782539913,5221366087563109699,"{'osm:way:highway': 'unclassified', 'osm:way:id': 324319421.0, 'osm:way:name': 'Tavistock Street', 'osm:way:oneway': 'yes'}",117.41783685833124,srwdlyaBqpnkpu`@wzapHuqyfS,10574746,25471371
940,940,10574746,108895,4.166666666666667,600.0,1.0,1,{'car'},5221366087782539913,5221366085191289875,"{'osm:way:highway': 'unclassified', 'osm:way:id': 32728729.0, 'osm:way:name': 'Catherine Street'}",74.33482653244653,srwdlyaBqpnkpu`@mo_kKz}k{E,10574746,108895
941,941,10574746,25471086,4.166666666666667,600.0,1.0,1,{'car'},5221366087782539913,5221366087990737757,"{'osm:way:highway': 'unclassified', 'osm:way:id': 32728729.0, 'osm:way:name': 'Catherine Street'}",83.19109023348057,srwdlyaBqpnkpu`@p`alLaronG,10574746,25471086
2060,2060,10574891,21554363,22.22222222222222,1500.0,1.0,1,{'car'},5221390723069596871,5221366097703647191,"{'osm:way:highway': 'primary', 'osm:way:id': 647062692.0, 'osm:way:name': 'Shaftesbury Avenue'}",120.08867005525505,cmjemvaBwuodiw`@bpf_Jpax_S,10574891,21554363
2061,2061,10574891,5811263955,22.22222222222222,1500.0,1.0,1,{'car'},5221390723069596871,5221390723050793301,"{'osm:way:highway': 'primary', 'osm:way:id': 647062692.0, 'osm:way:name': 'Shaftesbury Avenue'}",34.5047161803433,cmjemvaBwuodiw`@uooc@g}knE,10574891,5811263955
83,83,10574891,1678452823,8.333333333333334,2000.0,2.0,1,{'car'},5221390723069596871,5221366097087694377,"{'osm:way:highway': 'secondary', 'osm:way:id': 4276392.0, 'osm:way:name': 'Monmouth Street', 'osm:way:oneway': 'yes'}",155.05670839857956,cmjemvaBwuodiw`@xadAf|hy[,10574891,1678452823
1223,1223,10616173,13491058,4.166666666666667,600.0,1.0,1,{'car'},5221390735797642697,5221390735693828657,"{'osm:way:highway': 'unclassified', 'osm:way:id': 4256871.0, 'osm:way:name': 'Red Lion Square', 'osm:way:oneway': 'yes'}",57.01628049335129,uxu~iyaB}|q{_z`@i`yoHia`fD,10616173,13491058
896,896,10616173,5458472047,22.22222222222222,6000.0,4.0,1,{'car'},5221390735797642697,5221390735784081811,"{'osm:relation:route': {'bus', 'bicycle'}, 'osm:way:highway': 'primary', 'osm:way:id': 56062186.0, 'osm:way:lanes': '4', 'osm:way:name': 'Red Lion Square', 'osm:way:oneway': 'yes'}",26.245762729644703,uxu~iyaB}|q{_z`@gu}aAjyopC,10616173,5458472047
1604,1604,106201,294158423,4.166666666666667,600.0,1.0,1,{'car'},5221390340179661059,5221390340076938091,"{'osm:way:access': 'permissive', 'osm:way:highway': 'unclassified', 'osm:way:id': 4257257.0, 'osm:way:name': 'Chester Gate', 'osm:way:oneway': 'yes'}",30.877215989361133,ok{l`oaBi_}gl_a@tal{DdzjC,106201,294158423
953,953,106201,106203,22.22222222222222,1500.0,1.0,1,{'car'},5221390340179661059,5221390340853935423,"{'osm:relation:route': 'bus', 'osm:way:highway': 'primary', 'osm:way:id': 26785612.0, 'osm:way:name': 'Albany Street'}",224.65915727208267,ok{l`oaBi_}gl_a@gf`~@f}uxi@,106201,106203
954,954,106201,265111477,22.22222222222222,1500.0,1.0,1,{'car'},5221390340179661059,5221390337352785757,"{'osm:relation:route': 'bus', 'osm:way:highway': 'primary', 'osm:way:id': 26785612.0, 'osm:way:name': 'Albany Street'}",91.28492506962459,ok{l`oaBi_}gl_a@|ikP}k{kP,106201,265111477
1607,1607,106203,25508601,4.166666666666667,600.0,1.0,1,{'car'},5221390340853935423,5221390333731639209,"{'osm:relation:route': 'bicycle', 'osm:way:highway': 'residential', 'osm:way:id': 4257251.0, 'osm:way:name': 'Longford Street'}",35.16101155010319,wr|kboaBaafna~`@q{puEuehC,106203,25508601
951,951,106203,294161407,22.22222222222222,1500.0,1.0,1,{'car'},5221390340853935423,5221390330743802951,"{'osm:relation:route': 'bus', 'osm:way:highway': 'primary', 'osm:way:id': 26785612.0, 'osm:way:name': 'Albany Street'}",84.46540739764357,wr|kboaBaafna~`@ctyTdjabO,106203,294161407
952,952,106203,106201,22.22222222222222,1500.0,1.0,1,{'car'},5221390340853935423,5221390340179661059,"{'osm:relation:route': 'bus', 'osm:way:highway': 'primary', 'osm:way:id': 26785612.0, 'osm:way:name': 'Albany Street'}",224.65915727208267,wr|kboaBaafna~`@ff`~@g}uxi@,106203,106201
1481,1481,106211,108040,22.22222222222222,3000.0,2.0,1,"{'bus', 'car', 'pt'}",5221390680361973669,5221390680592728779,"{'osm:relation:route': {'bus', 'bicycle'}, 'osm:way:highway': 'primary', 'osm:way:id': 303559648.0, 'osm:way:lanes': '2', 'osm:way:name': 'Tottenham Court Road', 'osm:way:oneway': 'yes'}",87.34985581763462,ku}uhraBw|w~k|`@x_qoG}p}hM,106211,108040
539,539,106211,3079462435,4.166666666666667,600.0,1.0,1,{'car'},5221390680361973669,5221390680326828681,"{'osm:relation:route': 'bicycle', 'osm:way:highway': 'unclassified', 'osm:way:id': 4082616.0, 'osm:way:name': 'University Street', 'osm:way:oneway': 'yes'}",9.368522106836135,ku}uhraBw|w~k|`@eefn@uuf_@,106211,3079462435
1610,1610,106213,25508601,4.166666666666667,600.0,1.0,1,{'car'},5221390333648469393,5221390333731639209,"{'osm:relation:route': 'bicycle', 'osm:way:highway': 'residential', 'osm:way:id': 4257251.0, 'osm:way:name': 'Longford Street'}",55.60460736736577,_ftusoaBoyh~a~`@tudrIvpxJ,106213,25508601
1611,1611,106213,293810498,4.166666666666667,600.0,1.0,1,{'car'},5221390333648469393,5221390333470345099,"{'osm:relation:route': 'bicycle', 'osm:way:highway': 'residential', 'osm:way:id': 4257251.0, 'osm:way:name': 'Longford Street'}",55.885392237961575,_ftusoaBoyh~a~`@sr_tI~uhF,106213,293810498
1619,1619,106213,25508596,4.166666666666667,600.0,1.0,1,{'car'},5221390333648469393,5221390333590541313,"{'osm:way:highway': 'unclassified', 'osm:way:id': 4257250.0, 'osm:way:name': 'Osnaburgh Street'}",47.563471722444795,_ftusoaBoyh~a~`@yws`@_cj_H,106213,25508596
1620,1620,106213,168777,4.166666666666667,600.0,1.0,1,{'car'},5221390333648469393,5221390331126256003,"{'osm:way:highway': 'unclassified', 'osm:way:id': 4257250.0, 'osm:way:name': 'Osnaburgh Street'}",113.50019342763059,_ftusoaBoyh~a~`@j~zaBzwxkT,106213,168777
2850,2850,10703275,3893485373,22.22222222222222,6000.0,3.0,1,{'car'},5221390749371332691,5221390749344298885,"{'osm:relation:route': 'road', 'osm:way:highway': 'trunk', 'osm:way:id': 331357.0, 'osm:way:lanes': '3', 'osm:way:name': ""Gray's Inn Road"", 'osm:way:oneway': 'yes'}",5.226346756162997,iks{gyaBsaori`a@|jlNyr|Z,10703275,3893485373
2713,2713,10703276,107884,22.22222222222222,3000.0,2.0,1,{'car'},5221390749414100171,5221390749409695277,"{'osm:way:highway': 'primary', 'osm:way:id': 689560665.0, 'osm:way:name': ""Gray's Inn Road"", 'osm:way:oneway': 'yes'}",10.254085499935206,ycaolyaBquqoa`a@rksb@sjmr@,10703276,107884
1261,1261,10703277,2362119846,22.22222222222222,3000.0,2.0,1,{'car'},5221390810783581639,5221390810104272837,"{'osm:way:highway': 'primary', 'osm:way:id': 75687498.0, 'osm:way:lanes': '2', 'osm:way:name': ""King's Cross Road"", 'osm:way:oneway': 'yes'}",18.03209964676158,y_zwxzaBcfj}{`a@sg_Nr}_lB,10703277,2362119846
832,832,10703277,1684437713,22.22222222222222,4000.0,2.0,1,{'car'},5221390810783581639,5221390810099564785,"{'osm:relation:route': 'road', 'osm:way:highway': 'trunk', 'osm:way:id': 156159284.0, 'osm:way:lanes': '2', 'osm:way:name': 'Swinton Street', 'osm:way:oneway': 'yes'}",12.641575744215615,y_zwxzaBcfj}{`a@rzaf@vdi|@,10703277,1684437713
1258,1258,10703293,5762492068,8.333333333333334,1000.0,1.0,1,{'car'},5221390806149390405,5221390816211596197,"{'osm:way:highway': 'secondary', 'osm:way:id': 608159133.0, 'osm:way:name': 'Calthorpe Street'}",12.119097115292448,moypo{aBwbrzg~`@xuac@`fq_A,10703293,5762492068
1410,1410,10703293,110121,4.166666666666667,600.0,1.0,1,{'car'},5221390806149390405,5221390817518561585,"{'osm:way:highway': 'unclassified', 'osm:way:id': 2850776.0, 'osm:way:name': 'Phoenix Place'}",255.67383840518758,moypo{aBwbrzg~`@mgu{Zv}zwe@,10703293,110121
1891,1891,10703293,319840216,8.333333333333334,1000.0,1.0,1,{'car'},5221390806149390405,5221390806126827625,"{'osm:way:highway': 'secondary', 'osm:way:id': 17926247.0, 'osm:way:name': 'Calthorpe Street'}",40.56095429031964,moypo{aBwbrzg~`@}omqCcsdfE,10703293,319840216
221,221,107316,333650017,22.22222222222222,1500.0,1.0,1,{'car'},5221390692712536179,5221390693439862829,"{'osm:relation:route': 'bicycle', 'osm:way:highway': 'primary', 'osm:way:id': 41660593.0, 'osm:way:name': 'Goodge Street'}",61.23361611018342,}eevfraBiwbity`@uvwuHkkknE,107316,333650017
2813,2813,107316,107317,6.944444444444445,600.0,1.0,1,{'car'},5221390692712536179,5221390693005384821,"{'osm:relation:route': 'bicycle', 'osm:way:highway': 'tertiary', 'osm:way:id': 14200879.0, 'osm:way:name': 'Cleveland Street', 'osm:way:oneway': 'yes'}",94.31667202843686,}eevfraBiwbity`@biupIgyxpM,107316,107317
3303,3303,107316,333722489,22.22222222222222,1500.0,1.0,1,{'car'},5221390692712536179,5221390692576628061,"{'osm:relation:route': 'bicycle', 'osm:way:highway': 'primary', 'osm:way:id': 670578016.0, 'osm:way:name': 'Mortimer Street'}",13.43001854282112,}eevfraBiwbity`@l}odAb|kj@,107316,333722489
2814,2814,107317,25495448,6.944444444444445,600.0,1.0,1,{'car'},5221390693005384821,5221390693048769333,"{'osm:relation:route': 'bicycle', 'osm:way:highway': 'tertiary', 'osm:way:id': 14200879.0, 'osm:way:name': 'Cleveland Street', 'osm:way:oneway': 'yes'}",43.06193244960725,y{nd|qaBqq|zbz`@~skuCanpvE,107317,25495448
1000,1000,107318,25501005,4.166666666666667,600.0,1.0,1,{'car'},5221390693243185107,5221390693306233289,"{'osm:relation:route': 'bicycle', 'osm:way:highway': 'residential', 'osm:way:id': 30279582.0, 'osm:way:name': 'Charlotte Street'}",35.10267105595565,o}mxlraBgpednz`@qlnxBdjnoD,107318,25501005
1814,1814,107318,591983205,4.166666666666667,600.0,1.0,1,"{'bus', 'car'}",5221390693243185107,5221390682369416761,"{'osm:way:highway': 'residential', 'osm:way:id': 30273507.0, 'osm:way:name': 'Tottenham Street', 'osm:way:oneway': 'yes'}",46.477476184095266,o}mxlraBgpednz`@_ixiFyme~C,107318,591983205
911,911,107318,591983259,4.166666666666667,600.0,1.0,1,{'car'},5221390693243185107,5221390693217090477,"{'osm:way:highway': 'residential', 'osm:way:id': 4068457.0, 'osm:way:name': 'Tottenham Street', 'osm:way:oneway': 'yes'}",37.91022851458037,o}mxlraBgpednz`@~ul~Dxh~`C,107318,591983259
1003,1003,107319,25501005,4.166666666666667,600.0,1.0,1,{'car'},5221390693512370417,5221390693306233289,"{'osm:relation:route': 'bicycle', 'osm:way:highway': 'residential', 'osm:way:id': 30279582.0, 'osm:way:name': 'Charlotte Street'}",59.66078634052564,{vk`wraBclwg_z`@xjmmE}w}jH,107319,25501005
1004,1004,107319,25500758,4.166666666666667,600.0,1.0,1,{'car'},5221390693512370417,5221390693595223387,"{'osm:relation:route': 'bicycle', 'osm:way:highway': 'residential', 'osm:way:id': 30279582.0, 'osm:way:name': 'Charlotte Street'}",61.906661076065944,{vk`wraBclwg_z`@_ufuE|tfvH,107319,25500758
1698,1698,107319,9791487,22.22222222222222,3000.0,2.0,1,{'car'},5221390693512370417,5221390693850502927,"{'osm:relation:route': 'bicycle', 'osm:way:highway': 'primary', 'osm:way:id': 24865179.0, 'osm:way:name': 'Goodge Street', 'osm:way:oneway': 'yes'}",90.84950065814051,{vk`wraBclwg_z`@gtolM}sgrH,107319,9791487
218,218,107319,333650017,22.22222222222222,1500.0,1.0,1,{'car'},5221390693512370417,5221390693439862829,"{'osm:relation:route': 'bicycle', 'osm:way:highway': 'primary', 'osm:way:id': 41660591.0, 'osm:way:name': 'Goodge Street'}",41.84422497376395,{vk`wraBclwg_z`@fxlrElggnC,107319,333650017
3028,3028,107320,11863145,22.22222222222222,3000.0,2.0,1,"{'bus', 'car', 'pt'}",5221390694308428509,5221390705062975899,"{'osm:relation:route': {'bus', 'bicycle'}, 'osm:way:highway': 'primary', 'osm:way:id': 48465025.0, 'osm:way:lanes': '2', 'osm:way:name': 'Tottenham Court Road', 'osm:way:oneway': 'yes'}",24.87977449325328,}j{qosaBm{pqoz`@hx{vA{_yzB,107320,11863145
3140,3140,107322,107824,22.22222222222222,3000.0,2.0,1,"{'bus', 'car', 'pt'}",5221390697666971325,5221390699879124031,"{'osm:relation:route': {'historic', 'bus', 'bicycle'}, 'osm:way:highway': 'primary', 'osm:way:id': 33096423.0, 'osm:way:lanes': '2', 'osm:way:name': 'Oxford Street'}",174.01047512644553,_qrb~saBoneu}w`@uslz_@qjekC,107322,107824
3141,3141,107322,21665586,22.22222222222222,3000.0,2.0,1,"{'bus', 'car', 'pt'}",5221390697666971325,5221390696960426037,"{'osm:relation:route': {'historic', 'bus', 'bicycle'}, 'osm:way:highway': 'primary', 'osm:way:id': 33096424.0, 'osm:way:lanes': '2', 'osm:way:name': 'Oxford Street'}",83.00042085008775,_qrb~saBoneu}w`@r|iqN~g{yA,107322,21665586
136,136,107324,1694551558,4.166666666666667,600.0,1.0,1,{'car'},5221390697428564571,5221390698717003641,"{'osm:relation:route': 'bicycle', 'osm:way:highway': 'residential', 'osm:way:id': 4082521.0, 'osm:way:name': 'Soho Square', 'osm:way:oneway': 'yes'}",42.75574988077269,wsoadtaB_g~bqw`@kfwnFwe`fB,107324,1694551558
435,435,107324,5877163201,4.166666666666667,600.0,1.0,1,{'car'},5221390697428564571,5221390697483013339,"{'osm:relation:route': 'bicycle', 'osm:way:highway': 'residential', 'osm:way:id': 59207650.0, 'osm:way:name': 'Soho Street', 'osm:way:oneway': 'yes'}",53.90372071795162,wsoadtaB_g~bqw`@d~~fCknqjH,107324,5877163201
372,372,107325,107324,4.166666666666667,600.0,1.0,1,{'car'},5221390697260397127,5221390697428564571,"{'osm:way:highway': 'residential', 'osm:way:id': 669859107.0, 'osm:way:name': 'Soho Square', 'osm:way:oneway': 'yes'}",44.001428606786604,gdkl|saBaahumw`@onctF}dulB,107325,107324
2132,2132,107326,107325,4.166666666666667,600.0,1.0,1,{'car'},5221390697304366811,5221390697260397127,"{'osm:way:highway': 'residential', 'osm:way:id': 670336914.0, 'osm:way:name': 'Soho Square', 'osm:way:oneway': 'yes'}",43.91960078627872,iinz_taBq|z`fw`@`dbmBoclsF,107326,107325
2131,2131,107327,107326,4.166666666666667,600.0,1.0,1,{'car'},5221366122997227001,5221390697304366811,"{'osm:way:highway': 'residential', 'osm:way:id': 670336914.0, 'osm:way:name': 'Soho Square', 'osm:way:oneway': 'yes'}",44.849986080687394,uv~qctaBmbrj~v`@jlovBcyguF,107327,107326
182,182,107328,107327,4.166666666666667,600.0,1.0,1,{'car'},5221366122987582603,5221366122997227001,"{'osm:way:highway': 'residential', 'osm:way:id': 66151802.0, 'osm:way:name': 'Soho Square', 'osm:way:oneway': 'yes'}",16.696740075537395,apmoftaBa`fs_w`@jxm|Ar|rg@,107328,107327
69,69,107328,21665000,4.166666666666667,600.0,1.0,1,{'car'},5221366122987582603,5221366121661958427,"{'osm:way:highway': 'residential', 'osm:way:id': 4082564.0, 'osm:way:name': 'Frith Street', 'osm:way:oneway': 'yes'}",98.45596192402998,apmoftaBa`fs_w`@ktd~Fzs}~O,107328,21665000
